molecule_id,topological_polar_surface_area,rotatable_bond_count,hydrogen_bond_acceptors,hydrogen_bond_donors,aromatic_rings_count,fractioncsp3,total_atom_count,molecular_weight,alogp,number_of_minimal_rings,contains_ring_sugars
512416,37.3,6,2,1,0,0.89,73,400.65,6.43,4,FALSE
512417,55.76,1,4,1,0,0.89,70,416.6,5.1,5,FALSE
512418,211.03,12,10,4,0,0.87,99,728.94,4.97,4,FALSE
512419,32.76,5,2,1,0,0.93,76,414.67,6.77,5,FALSE
512421,97.99,6,5,4,0,0.7,81,486.69,4.66,3,FALSE
512422,63.6,5,4,1,0,0.61,79,480.69,6.67,3,FALSE
512427,106.97,13,6,1,0,0.5,63,432.51,4.23,1,FALSE
512428,99.13,4,7,1,0,0.76,58,394.46,2.16,3,FALSE
512429,189.17,41,10,8,0,0.94,155,858.3,8.7,1,TRUE
512430,189.17,34,10,8,0,0.98,133,748.1,5.8,1,TRUE
512431,72.19,13,2,2,0,0.63,48,438.2,4.29,0,FALSE
512432,93.06,3,6,2,0,0.79,53,352.43,1.59,3,FALSE
512433,37.3,5,1,1,0,0.08,28,224.69,3.44,0,FALSE
512437,268.32,42,15,11,0,0.94,167,978.36,5.49,2,TRUE
512438,56.65,23,2,1,1,0.67,81,452.73,9.42,1,FALSE
512442,56.65,23,2,1,1,0.72,80,440.72,9.25,1,FALSE
512443,216.99,33,11,6,0,0.82,121,764.03,5.23,0,FALSE
512444,56.65,22,2,1,1,0.71,77,426.69,8.86,1,FALSE
512445,32.86,15,1,1,1,0.52,60,341.54,6.96,1,FALSE
512453,80.92,29,4,4,0,0.6,115,671.02,9.46,0,FALSE
512454,371.32,11,14,11,1,0.58,131,945.04,-4.36,3,FALSE
547774,63.6,6,4,1,0,0.55,56,358.48,4.98,2,FALSE
512455,222.14,8,8,7,3,0.52,118,827,1.07,6,FALSE
512456,60.69,30,3,3,0,0.64,116,657.04,10.71,0,FALSE
512457,60.69,30,3,3,0,0.61,117,669.05,10.88,0,FALSE
512460,74.22,5,6,1,0,0.84,55,354.44,2.74,3,FALSE
512461,351.09,11,13,10,1,0.58,130,929.04,-4.06,3,FALSE
512465,631.79,40,24,19,0,0.79,245,1626.95,-3.88,2,FALSE
512467,72.83,3,5,1,0,0.81,60,366.5,3.58,2,FALSE
522271,94.14,2,5,2,0,0.4,28,382.01,0.89,2,FALSE
512468,79.29,2,5,2,0,0.76,60,366.5,3.29,2,FALSE
512473,66.76,1,4,2,0,0.55,52,332.44,3.22,2,FALSE
512475,111.66,2,8,1,0,0.85,56,430.88,0.93,4,FALSE
512476,54.52,0,4,1,0,0.8,54,334.46,3.64,4,FALSE
512478,38.83,3,3,0,0,0.68,59,346.51,5.52,2,FALSE
512479,88.52,3,6,2,0,0.76,59,380.48,2.14,3,FALSE
512481,102.68,0,6,4,0,0.8,58,368.47,1.56,3,FALSE
512484,88.52,3,6,2,0,0.76,59,380.48,2.14,3,FALSE
512485,127.2,2,8,2,0,0.76,111,682.94,7.05,4,FALSE
512491,102.68,0,6,4,0,0.8,58,368.47,1.56,3,FALSE
512493,116.2,4,8,1,0,0.77,117,710.99,8.09,4,FALSE
512494,109.11,5,8,0,1,0.68,79,540.65,5.22,5,FALSE
512495,168.03,7,12,2,1,0.71,93,658.74,3.78,6,FALSE
512499,58.92,3,4,2,0,0.62,57,348.48,3.52,2,FALSE
512505,145.39,4,10,2,2,0.61,76,565.62,3.5,7,FALSE
512507,70.16,3,4,0,2,0.21,52,415.45,2.46,5,FALSE
512508,211.23,27,7,7,0,0.84,118,712.97,4.4,0,FALSE
512509,200.23,29,8,6,0,0.85,124,741.02,5.02,0,FALSE
512510,104.57,3,8,0,1,0.74,69,486.56,3.63,6,FALSE
512511,23.96,0,2,1,4,0.25,50,422.36,6.6,6,FALSE
528128,43.37,4,3,0,0,0.82,30,196.25,1.55,2,FALSE
512512,81,3,4,3,0,0.52,67,437.58,3.07,4,FALSE
512515,69.56,3,3,3,0,0.3,66,421.58,4.79,1,FALSE
512516,79.47,2,4,2,2,0.52,62,421.54,4.66,5,FALSE
512520,62.4,2,3,2,2,0.56,63,407.56,5.48,5,FALSE
512525,74.6,3,4,2,1,0.52,59,394.51,5.23,4,FALSE
702167,68.9,2,5,1,3,0.19,35,389.62,4.94,3,FALSE
512527,127.84,4,5,4,2,0.36,62,464.52,0.27,4,FALSE
512534,175.37,3,11,6,0,0.63,85,580.67,0.73,4,TRUE
512536,144.27,1,9,2,0,0.65,67,488.53,2.01,4,FALSE
512537,123.69,12,8,2,1,0.65,83,557.68,2.84,4,FALSE
512538,73.4,0,3,2,2,0.4,45,336.39,2.83,5,FALSE
512539,175.37,3,11,6,0,0.63,85,580.67,0.73,3,TRUE
512540,124.04,1,8,1,0,0.58,64,470.52,2.82,4,FALSE
20953,59.67,9,4,1,1,0.46,62,386.53,5.3,1,FALSE
512546,44.76,1,4,0,1,0.44,38,274.32,3.16,3,FALSE
547848,66.76,4,4,2,0,0.83,52,310.43,2.68,2,FALSE
512554,107.97,4,5,3,1,0.5,65,465.55,2.47,5,FALSE
512557,74.43,4,3,2,2,0.46,63,433.55,3.85,5,FALSE
512558,64.99,5,5,1,0,0.52,58,420.93,4.54,3,FALSE
512560,89.9,5,6,1,0,0.44,55,432.9,3.52,3,FALSE
621046,83.83,15,4,2,0,0.91,64,370.53,4.7,1,FALSE
512568,133.6,5,7,3,1,0.69,77,529.63,3.66,5,FALSE
512569,186.37,5,11,7,1,0.76,82,566.64,0.4,5,TRUE
512571,117,7,8,2,2,0.38,72,531.61,3.54,5,FALSE
512575,129.39,5,9,3,2,0.61,107,735.93,6.35,10,FALSE
559702,105.56,2,7,2,3,0.41,63,485.54,2.25,8,FALSE
512584,100.01,2,5,3,4,0.15,43,360.37,1.78,5,FALSE
512585,108.25,5,6,4,2,0.42,64,453.54,3.32,4,FALSE
512587,88.02,5,5,3,2,0.35,61,435.52,4.12,4,FALSE
512588,100.01,2,5,3,4,0.15,43,360.37,1.78,5,FALSE
512589,116.56,2,7,3,3,0.31,60,471.52,1.76,6,FALSE
512591,113.32,3,6,3,3,0.3,53,418.45,1.99,5,FALSE
512594,58.92,4,4,2,0,0.79,74,442.64,5.51,5,FALSE
512596,116.56,2,7,3,3,0.31,60,471.52,1.76,6,FALSE
512607,34.14,8,2,0,0,0.6,41,236.35,3.86,0,FALSE
512608,276.73,21,10,10,1,0.67,112,749.91,-0.41,2,FALSE
512610,105.45,1,6,3,2,0.46,57,426.47,5.01,5,FALSE
512611,162.73,8,12,2,1,0.56,69,540.59,2.47,2,FALSE
512614,109.36,2,7,3,2,0.59,68,470.56,3.45,5,FALSE
512615,57.53,1,3,2,0,0.79,41,240.34,2.07,1,FALSE
512616,82.06,5,6,1,0,0.85,74,450.62,4.58,3,FALSE
512617,154.89,9,11,2,0,0.88,95,612.76,3.64,3,FALSE
512618,111.66,3,8,1,0,0.63,64,448.51,2.54,3,FALSE
512619,154.89,11,11,2,0,0.88,101,640.81,4.42,3,FALSE
512621,148.82,6,10,3,0,0.89,84,542.67,2.28,3,FALSE
512623,75.99,1,5,2,0,0.67,58,364.48,3.56,2,FALSE
512624,111.66,3,8,1,0,0.63,64,448.51,2.54,3,FALSE
512625,55.9,4,4,0,0,0.67,64,388.55,5.62,2,FALSE
512627,93.06,1,6,2,0,0.64,60,392.49,2.98,2,FALSE
512628,134.8,3,10,0,0,0.7,61,464.47,0.83,4,FALSE
512629,134.09,5,6,5,5,0.06,66,635.47,6.36,7,FALSE
512632,183.97,8,13,3,2,0.43,102,757.83,4.71,6,FALSE
512633,117.1,3,9,0,1,0.61,58,446.45,2.42,5,FALSE
512634,168.23,8,8,5,5,0.06,68,588.57,4.58,6,FALSE
512635,79.29,2,5,2,0,0.76,60,366.5,3.29,2,FALSE
512636,199.18,10,6,8,4,0.18,60,620.31,2.87,4,FALSE
512638,79.29,0,5,2,0,0.75,55,350.46,2.65,3,FALSE
512639,100.72,19,6,4,2,0.4,80,838.27,6.45,2,FALSE
285496,49.69,2,3,2,0,0.8,31,299.59,1.79,1,FALSE
512646,222.9,7,6,11,2,0.41,64,846.56,1.23,5,FALSE
512653,147.94,26,9,4,1,0.67,111,1015.51,9.86,3,FALSE
512655,117.07,10,9,2,1,0.46,60,764.06,4.74,3,FALSE
512658,129.92,11,8,3,1,0.41,59,761.06,3.91,3,FALSE
512660,147.94,26,9,4,1,0.67,111,1015.51,9.86,3,FALSE
512661,147.94,26,9,4,1,0.63,112,1027.52,10.03,3,FALSE
512662,38.69,19,3,1,1,0.52,107,614.96,12.94,2,FALSE
512663,38.69,22,3,1,1,0.53,120,683.07,14.67,2,FALSE
512665,147.94,26,9,4,1,0.68,114,1029.54,10.11,3,FALSE
512669,97.99,5,4,4,1,0.76,99,592.86,8.1,6,FALSE
512670,107.97,8,6,3,0,0.83,113,667.98,6.18,5,FALSE
512671,70.92,5,5,2,0,0.91,64,443.05,4.1,3,FALSE
512672,38.69,16,3,1,1,0.51,94,546.84,11.22,2,FALSE
512674,70.92,4,5,2,0,0.91,64,443.05,4.1,3,FALSE
512676,142.5,5,10,1,0,0.66,82,584.66,3.36,5,FALSE
512677,225.56,6,15,4,1,0.67,88,676.67,0.41,6,FALSE
512678,258.21,13,16,2,0,0.94,108,870.94,-6.35,5,TRUE
512679,245.79,6,16,5,1,0.67,89,692.67,-0.47,6,FALSE
512680,155.64,7,11,1,1,0.69,90,640.73,4.41,6,FALSE
512682,155.64,8,11,1,1,0.69,93,654.75,4.8,6,FALSE
512683,44.47,3,1,2,6,0.04,48,373.46,6.38,6,FALSE
512684,155.64,7,11,1,1,0.69,90,640.73,4.41,6,FALSE
512685,110.84,2,5,2,5,0.04,46,396.41,2.69,5,FALSE
512691,235.81,14,10,7,2,0.55,149,996.26,3.37,4,FALSE
512695,81.67,7,4,3,1,0.56,72,453.63,4.25,3,FALSE
512696,137.82,9,10,2,0,0.83,88,568.7,4.37,3,FALSE
512697,235.81,13,10,7,2,0.57,147,972.24,3.37,4,FALSE
512698,93.06,2,6,2,0,0.91,64,396.52,2.63,3,FALSE
512699,49.69,1,3,2,0,0.8,55,320.47,3.46,3,FALSE
512700,148.82,8,10,3,0,0.9,90,570.72,3.06,3,FALSE
512701,148.82,8,10,3,0,0.83,88,568.7,2.84,3,FALSE
512707,64.99,5,5,1,0,0.88,72,422.61,4.66,3,FALSE
512709,153.26,5,12,0,0,0.82,78,726.94,2.41,5,FALSE
512710,147.19,19,11,1,0,0.91,126,765.04,7.94,4,FALSE
512711,147.19,6,11,1,0,0.86,81,554.63,2.09,4,FALSE
512712,72.83,4,5,1,0,0.75,65,404.55,3.99,3,FALSE
512713,173.49,6,13,1,0,0.69,80,594.61,0.94,4,FALSE
512715,151.73,4,11,1,0,0.68,77,585.05,2.55,3,FALSE
512719,116.2,6,8,1,0,0.7,75,492.61,3.7,2,FALSE
512720,122.27,11,9,0,0,0.73,92,590.75,5.83,2,FALSE
512721,40.46,8,2,2,1,0.78,73,400.65,6.9,3,FALSE
512723,40.46,7,2,2,1,0.7,71,398.63,6.68,3,FALSE
512725,60.69,8,3,3,1,0.78,74,416.65,6.01,3,FALSE
512732,63.6,8,4,1,0,0.8,82,472.71,6.52,3,FALSE
512733,40.46,8,2,2,1,0.79,76,414.67,7.15,3,FALSE
512736,284.45,17,11,9,1,0.64,134,886.1,1.83,2,FALSE
512737,60.69,8,3,3,1,0.71,75,428.66,6.04,3,FALSE
512738,284.45,16,11,9,1,0.67,130,860.06,1.28,2,FALSE
512743,122.25,1,8,3,2,0.6,73,521.61,3.74,8,FALSE
512744,48.13,2,2,2,2,0.59,66,417.6,4.62,7,FALSE
512749,150.59,4,8,4,1,0.29,50,416.38,1.36,3,FALSE
561864,37.3,4,2,1,0,0.62,35,208.3,3.09,0,FALSE
512757,192.82,0,10,7,3,0.17,60,540.48,3.24,7,FALSE
512759,150.59,4,8,4,1,0.29,50,416.38,1.36,3,FALSE
512767,55.76,4,4,1,0,0.59,73,430.63,6.24,1,FALSE
547854,74.22,7,6,1,2,0.28,44,332.35,2.85,2,FALSE
677662,145.91,5,9,5,0,0.8,46,346.33,-2.72,3,TRUE
677663,60.69,2,3,3,0,0.7,57,322.49,3.76,1,FALSE
512768,134.91,7,9,4,0,0.67,94,592.77,4.06,2,TRUE
512776,122.52,9,8,3,0,0.94,98,592.81,4.65,5,TRUE
512778,176.73,4,11,5,0,0.87,126,800.04,5.97,8,FALSE
512779,86.99,7,5,3,0,0.78,66,394.55,3.38,2,FALSE
512781,72.83,8,5,1,0,0.76,70,420.59,4.98,2,FALSE
512782,80.92,5,4,4,0,0.93,80,448.69,4.69,4,FALSE
285595,13.14,1,2,1,1,0.6,37,248.39,4,3,FALSE
512784,92.04,8,7,0,1,0.73,90,558.76,6.8,3,FALSE
512786,79.39,2,3,2,2,0.09,25,376.99,2.76,2,FALSE
512792,64.99,10,4,1,0,0.71,65,404.55,5.52,3,FALSE
512794,255.91,10,17,9,0,1,95,658.69,-3.81,4,TRUE
512795,189.17,40,10,8,0,0.98,151,832.26,8.14,1,TRUE
512796,189.17,39,10,8,0,0.98,145,804.2,7.5,1,TRUE
512797,189.17,40,10,8,0,0.98,148,818.23,7.89,1,TRUE
512801,189.17,40,10,8,0,0.98,151,832.26,8.14,1,TRUE
512803,60.69,10,3,3,0,0.55,101,586.9,9.13,2,FALSE
512806,195.98,6,10,8,8,0.22,74,778.4,6.62,8,FALSE
512807,217.22,15,14,8,0,0.95,125,787,1.4,6,TRUE
512810,189.17,41,10,8,0,0.98,151,832.26,8.28,1,TRUE
512813,141.61,5,7,7,0,1,79,470.65,1.34,4,FALSE
512814,217.22,16,14,8,0,0.95,131,815.05,2.04,6,TRUE
512815,421.72,17,27,13,0,0.97,181,1267.42,-4.81,9,TRUE
512816,189.17,42,10,8,0,0.98,157,860.31,8.92,1,TRUE
512817,75.99,2,5,2,0,0.86,63,380.53,3.23,3,FALSE
567383,65.2,4,2,2,2,0.44,46,313.4,2.08,3,FALSE
512821,144.42,2,10,2,0,0.79,66,480.51,0.56,5,FALSE
512825,204.72,5,14,3,0,0.75,80,598.6,-0.37,4,FALSE
512826,134.8,11,10,0,0,0.79,93,606.75,5.04,3,FALSE
512827,119.36,2,8,2,0,0.71,66,450.53,2.22,3,FALSE
512862,89.9,12,5,1,0,0.77,84,504.71,7.16,2,FALSE
512830,178.42,5,12,3,0,0.79,80,568.62,0.86,4,FALSE
512831,138.35,1,9,3,0,0.82,61,438.47,-0.01,5,FALSE
512834,80.92,4,4,4,0,0.93,77,434.66,4.3,4,FALSE
512836,80.92,3,4,4,0,0.92,74,420.63,3.91,4,FALSE
512837,101.15,5,5,5,0,0.85,76,448.64,3.34,4,FALSE
512838,122.27,11,9,0,0,0.73,92,590.75,5.83,2,FALSE
512839,80.92,4,4,4,0,0.93,77,434.66,4.3,4,FALSE
512843,107.22,6,6,4,0,0.97,88,508.74,4.31,4,FALSE
512844,69.92,7,4,3,0,0.93,83,462.72,5.35,4,FALSE
512846,40.46,4,2,2,0,0.93,82,442.73,6.85,5,FALSE
677671,74.6,2,3,2,1,0.43,34,248.28,1.8,2,FALSE
512849,122.52,11,8,3,0,0.83,102,618.85,5.52,4,TRUE
512850,116.45,10,7,4,0,0.85,97,576.82,4.95,4,TRUE
512852,40.46,5,2,2,0,1,80,418.71,6.69,4,FALSE
512853,60.69,5,3,3,0,0.93,79,432.69,5.72,4,FALSE
512856,28.48,3,3,0,2,0.39,45,534.09,4.99,3,FALSE
512860,37.3,10,2,1,0,0.75,58,308.51,5.32,0,FALSE
512863,100.66,6,8,0,0,0.71,64,448.51,3.34,4,FALSE
512865,82.06,3,6,1,0,0.55,58,390.48,4.29,2,FALSE
512871,59.06,2,4,1,0,0.68,60,362.51,4.63,2,FALSE
512872,52.99,2,3,2,0,0.7,55,320.47,4.06,2,FALSE
512874,60.69,1,3,3,0,0.8,57,322.49,3.59,2,FALSE
512875,55.76,2,4,1,0,0.77,62,364.53,4.71,2,FALSE
512877,18.46,1,2,0,0,0.8,54,304.47,5.04,3,FALSE
512880,52.99,1,3,2,0,0.8,55,320.47,3.6,3,FALSE
512881,41.99,1,3,1,0,0.8,55,320.47,4.16,3,FALSE
512882,125.43,3,9,1,0,0.73,117,736.99,8.23,5,FALSE
512883,125.43,3,9,1,0,0.73,117,736.99,8.23,5,FALSE
512884,147.43,2,9,3,0,0.81,114,700.95,6.25,4,FALSE
512892,86.99,1,5,3,0,0.75,57,352.47,2.64,2,FALSE
512893,63.6,1,4,1,0,0.6,52,332.44,3.65,2,FALSE
512894,59.06,2,4,1,0,0.67,57,348.48,4.1,2,FALSE
512895,59.06,2,4,1,0,0.86,57,348.48,3.48,4,FALSE
512896,131.89,5,9,2,0,0.68,110,696.92,7.31,4,FALSE
512898,68.29,3,5,1,0,0.86,58,364.48,3.97,4,FALSE
512899,69.67,2,5,0,0,0.59,57,374.48,4.08,2,FALSE
512900,65.13,3,5,0,0,0.64,59,376.49,4.28,2,FALSE
512901,220.02,10,16,2,0,0.71,96,710.73,0.48,4,FALSE
512906,216.86,11,16,1,0,0.71,106,764.82,2.45,4,FALSE
512907,173.49,9,13,1,0,0.72,89,636.69,1.97,4,FALSE
512909,237.09,14,17,2,0,0.73,116,822.9,2.45,4,FALSE
512913,178.42,6,12,3,0,0.72,81,615.07,0.96,4,FALSE
512915,204.72,7,14,3,0,0.71,87,638.66,0.29,4,FALSE
512916,193.72,6,14,2,0,0.69,81,610.61,-0.09,4,FALSE
512917,99.13,3,7,1,0,0.79,67,436.55,3.33,3,FALSE
512920,122.52,8,8,3,0,0.79,80,508.65,3.08,3,FALSE
512922,178.03,8,13,1,0,0.7,92,650.72,2.9,3,FALSE
512924,82.06,5,6,1,0,0.77,72,448.6,4.35,3,FALSE
677695,85.22,6,6,2,2,0.35,48,358.39,2.69,3,FALSE
464226,136.05,3,8,2,3,0.15,34,317.26,0.09,3,FALSE
512927,125.12,8,6,2,1,0.67,93,598.79,3.22,3,FALSE
512929,37.3,9,1,1,0,0.92,39,212.33,3.85,1,FALSE
512930,68.12,1,5,1,0,0.7,85,521.74,6.67,5,FALSE
512934,126.64,3,5,4,3,0.4,70,538.61,1.36,8,FALSE
512935,20.23,5,1,1,0,0.86,78,412.7,7.94,4,FALSE
512936,104.06,11,6,3,0,0.7,106,636.91,7.45,4,FALSE
512938,90.15,10,5,4,1,0.63,74,446.63,5.12,2,FALSE
512940,168.94,34,9,7,0,0.88,134,756.12,7.3,1,TRUE
231546,29.46,0,2,1,0,0.8,28,247.13,1.87,2,FALSE
285831,43.35,7,3,0,2,0.48,50,326.44,5.4,3,FALSE
512943,91.29,5,7,1,1,0.69,69,460.57,4.12,4,FALSE
618183,102.29,3,7,2,1,0.41,42,334.32,1.83,3,FALSE
433568,4.36,1,0,0,0,0.81,42,231.38,4.85,2,FALSE
512947,219.49,6,7,8,3,0.49,112,772.95,1.68,4,FALSE
512948,78.9,0,6,0,0,0.72,61,426.51,3.29,8,FALSE
512949,38.69,4,3,1,0,0.77,69,400.6,5.66,4,FALSE
512951,49.69,3,3,2,0,0.76,66,386.58,5,4,FALSE
512953,37.3,4,2,1,0,0.64,63,368.56,5.65,3,FALSE
512955,68.15,6,5,2,4,0.14,59,442.51,7.71,4,FALSE
512956,112.91,2,9,2,1,0.73,69,490.55,2.9,6,FALSE
559628,82.55,2,8,1,1,0.56,49,457.96,1.83,6,FALSE
512960,127.92,4,5,3,2,0.43,75,545.64,0.55,5,FALSE
531114,95.97,36,7,0,0,0.84,143,799.23,13.7,2,FALSE
512961,77.76,5,4,3,0,0.72,67,402.58,3.82,3,FALSE
512962,107.77,0,7,2,3,0.3,51,429.44,0.73,8,FALSE
235185,151.73,14,11,1,0,0.82,109,692.89,6.02,3,FALSE
512964,234.17,24,8,8,0,0.82,94,587.76,0.22,0,FALSE
512966,104.06,7,6,3,0,0.55,58,424.92,2.78,2,FALSE
512968,107.77,2,7,2,3,0.39,60,471.52,1.76,8,FALSE
512972,107.22,4,6,4,1,0.36,31,242.23,-0.08,1,FALSE
512976,86.99,0,5,3,0,0.5,29,214.22,-0.87,1,FALSE
512978,52.71,11,5,0,2,0.5,69,422.62,6.28,2,FALSE
512979,59.06,3,4,1,0,0.68,60,362.51,4.49,2,FALSE
512985,94.59,2,7,1,0,0.73,61,408.49,3.72,3,FALSE
512986,74.36,1,6,0,0,0.73,58,390.48,3.59,4,FALSE
512987,95.97,2,7,0,0,0.62,54,390.43,2.22,3,FALSE
285951,43.29,0,3,1,0,1,13,138.21,-0.24,1,FALSE
512993,103.82,3,8,1,0,0.64,58,420.46,1.92,4,FALSE
512994,123.27,3,8,2,1,0.5,58,420.46,2.44,2,FALSE
512995,127.2,2,8,2,0,0.62,53,404.42,0.11,4,FALSE
512996,106.2,2,7,2,1,0.52,54,390.43,2.62,3,FALSE
512997,86.99,0,5,3,0,0.65,55,350.46,2.56,2,FALSE
513000,35.53,3,3,0,1,0.39,68,454.61,7.88,5,FALSE
513002,85.36,1,6,1,0,0.64,58,390.48,3,3,FALSE
513005,134.8,4,10,0,0,0.58,68,504.53,2.29,3,FALSE
513006,72.83,1,5,1,0,0.55,57,374.48,3.79,2,FALSE
513009,128.59,4,9,2,0,0.73,73,494.58,2.23,3,FALSE
513010,128.59,12,8,2,0,0.61,66,454.52,3.65,1,FALSE
513012,99.02,5,6,4,0,0.7,33,231.25,-1.49,1,FALSE
513013,74.36,3,6,0,0,0.83,66,420.55,3.96,4,FALSE
513015,137.82,5,10,2,0,0.73,74,510.58,2.73,3,FALSE
513016,360.42,14,16,10,3,0.42,127,1034.12,-3.82,4,FALSE
513018,66.56,11,3,2,0,0.83,86,472.76,7.24,3,FALSE
513019,56.65,22,2,1,1,0.66,78,438.7,9.03,1,FALSE
513025,110.33,7,5,5,4,0.52,113,713.03,7.47,9,FALSE
513029,142.38,8,6,4,2,0.4,54,574.23,1.85,3,FALSE
513031,180.62,26,10,5,0,0.87,141,827.21,7.37,5,FALSE
513032,147.18,22,9,5,0,0.88,127,745.08,6.06,5,FALSE
513033,147.18,22,9,5,0,0.88,130,759.11,6.44,5,FALSE
513035,78.09,4,5,2,1,0.55,33,236.28,0.72,2,FALSE
513037,100.38,5,6,3,1,0.33,45,659.95,4,3,FALSE
513039,156.86,8,9,4,0,0.56,54,565.22,0.48,3,FALSE
513042,76.15,18,5,0,0,0.61,79,523.11,5.51,1,FALSE
513046,62.32,13,6,0,2,0.46,70,771.18,5.89,2,FALSE
513048,66.49,2,4,2,2,0.61,58,369.51,5.89,4,FALSE
513066,75.99,14,5,2,1,0.55,78,472.67,6.05,1,FALSE
513049,72.83,4,5,1,0,0.74,62,390.52,3.81,3,FALSE
513050,232.65,6,15,5,2,0.42,87,708.67,3.52,6,FALSE
513051,39.44,1,3,0,1,0.67,52,328.45,4.62,4,FALSE
513053,93.06,5,6,2,1,0.58,62,416.51,4.41,3,FALSE
513056,75.99,5,5,2,1,0.63,63,402.53,4.5,3,FALSE
513057,88.35,1,6,2,0,0.74,60,401.5,2.33,5,FALSE
513059,181.21,5,10,2,1,0.69,129,856.14,4.29,4,FALSE
513060,231.13,35,15,7,0,0.76,146,911.18,5.7,2,TRUE
513061,175.51,3,11,5,0,0.82,96,624.77,2.24,4,FALSE
513062,54.37,13,2,1,0,0.75,47,268.4,4.51,0,FALSE
513065,151.98,33,10,4,0,0.55,133,823.12,9.1,1,TRUE
513068,151.98,32,10,4,0,0.72,125,749.04,7.88,1,TRUE
513069,96.22,14,6,3,1,0.55,79,488.67,5.02,1,FALSE
513071,175.51,3,11,5,0,0.82,96,624.77,2.24,4,FALSE
513073,168.94,39,9,7,0,0.85,147,824.24,9.03,1,TRUE
513074,104.06,13,6,3,1,0.5,74,472.62,5.08,1,FALSE
513075,113.29,11,7,3,1,0.57,75,488.62,4.44,2,FALSE
547940,127.2,2,8,2,0,0.81,113,719.4,7.49,4,FALSE
513080,77.38,4,6,2,0,1,90,668.55,6.59,4,FALSE
513082,126.43,2,8,3,2,0.48,65,482.53,3.14,5,FALSE
513083,49.69,0,3,2,0,0.87,42,400.14,3.53,3,FALSE
513085,60.68,1,1,3,5,0.15,52,955.76,11.01,7,FALSE
513087,37.3,4,2,1,0,0.75,72,410.64,6.51,4,FALSE
513089,95.2,2,7,1,2,0.56,66,468.55,4.27,5,FALSE
513090,91.72,1,5,1,3,0.31,60,458.52,2.66,5,FALSE
513091,157.02,0,6,4,2,0.36,74,550.62,1.21,3,FALSE
513095,160.31,5,10,4,2,0.39,49,408.36,-0.96,3,FALSE
513097,123.91,1,9,3,1,0.72,66,476.52,2.25,6,FALSE
513101,144.27,4,9,2,0,0.74,74,506.59,1.81,3,FALSE
513102,96.02,0,5,1,1,0.39,61,461.52,3.26,5,FALSE
513109,77.76,6,3,3,0,0.89,78,446.67,5.67,4,FALSE
513111,122.52,1,8,3,2,0.33,47,398.37,2.2,5,FALSE
513114,45.25,4,2,2,2,0.66,73,435.65,6.55,5,FALSE
513116,98.36,6,7,2,3,0.44,66,468.55,4.56,4,FALSE
513123,126.43,5,8,3,3,0.41,65,482.53,3.82,4,FALSE
547907,83.83,2,5,2,1,0.25,37,288.3,2.65,2,FALSE
513125,75.99,6,5,2,1,0.45,51,346.42,4.19,2,FALSE
513133,105.51,7,3,3,2,0.53,81,523.7,3.93,3,FALSE
513135,317.57,19,12,9,0,0.6,143,958.17,2.08,1,FALSE
513137,177.33,8,7,4,2,0.58,120,812.02,2.49,6,FALSE
513139,563.26,32,22,16,1,0.65,209,1446.67,-5,2,FALSE
547922,96.22,3,6,3,1,0.47,45,322.36,1.94,2,FALSE
513140,557.47,31,22,16,1,0.62,206,1445.63,-4.84,2,FALSE
513142,119.08,5,6,3,1,0.46,83,628.6,6.91,2,FALSE
513143,44.39,1,4,1,3,0.54,88,562.8,7.86,8,FALSE
513144,79.2,1,6,4,1,0.65,87,545.77,4.97,7,FALSE
513145,36.36,12,3,1,1,0.63,54,304.48,4.87,1,FALSE
513146,79.2,1,6,4,1,0.65,87,545.77,4.97,7,FALSE
513147,56.49,3,5,0,4,0.28,40,307.35,3.04,4,FALSE
513148,68.88,4,6,1,4,0.33,43,325.37,3.71,4,FALSE
513149,95.94,0,5,2,4,0,33,315.29,2.39,5,FALSE
513151,168.76,8,6,6,1,0.36,46,542.21,0.58,2,FALSE
547951,97.75,3,7,2,0,0.63,79,514.66,4.11,4,FALSE
513155,193.26,7,9,7,3,0.39,64,808.13,2.61,6,FALSE
513158,158.99,18,6,6,0,0.69,89,546.76,4.54,2,FALSE
513159,201.24,8,8,7,3,0.24,56,611.25,2.17,4,FALSE
513161,201.24,8,8,7,3,0.24,56,611.25,2.17,4,FALSE
513163,149.23,3,11,4,1,0.52,58,512.56,-0.06,6,FALSE
513165,200.64,8,4,10,4,0.27,60,778.1,3.64,5,FALSE
513166,201.24,8,8,7,3,0.24,56,611.25,2.17,4,FALSE
513167,83.91,7,6,1,0,0.44,58,433.93,3.58,2,FALSE
513168,46.53,11,3,1,0,0.8,46,256.39,3.61,0,FALSE
465703,52.6,6,4,0,0,0.57,40,254.33,2.64,0,FALSE
465714,11.64,20,0,0,3,0.57,92,516.84,7.34,3,FALSE
513170,200.64,7,4,10,4,0.27,60,620.31,1.92,5,FALSE
513174,52.99,4,3,2,0,0.86,75,428.66,5.66,5,FALSE
513175,83.83,2,4,2,1,0.33,29,236.22,1.64,2,FALSE
513178,97.75,7,7,2,0,0.77,63,410.51,1.9,3,FALSE
513179,80.82,8,6,1,0,0.77,62,428.95,3.15,3,FALSE
513180,141.83,12,5,4,2,0.43,75,510.64,2.91,2,FALSE
513181,142.39,7,8,4,1,0.41,56,431.44,0,3,FALSE
