molecule_id,vp_est,total_atom_count,molecular_weight,alogp,number_of_minimal_rings,contains_ring_sugars
575617,2.93e-23,76,535.64,4.57,4,FALSE
575618,1.33e-15,85,490.73,4.97,4,FALSE
575620,1.04e-16,86,506.72,4.09,4,FALSE
575621,1.06e-21,58,450.45,0,2,FALSE
575624,1.31e-14,63,433.55,3.95,4,FALSE
575626,2.1e-15,60,397.52,2.75,4,FALSE
575628,1.64e-38,103,716.84,-1.62,4,FALSE
575629,6.74e-20,55,506.42,2.56,6,FALSE
575630,1.29e-15,71,506.6,5.31,3,FALSE
575642,2.86e-32,91,729.69,1.15,4,TRUE
575656,9.04e-23,85,625.16,5.06,3,FALSE
575673,4.67e-22,74,494.63,3.23,6,FALSE
575685,1.32e-22,94,575.79,5.05,3,FALSE
575686,4.99e-34,116,810.95,0.73,2,FALSE
575693,1.99e-15,58,416.47,2.14,3,FALSE
575694,7.29e-16,54,412.45,-1.31,6,FALSE
575698,7.29e-16,54,412.45,-1.31,6,FALSE
575700,1.5600000000000002e-21,64,470.53,1.25,3,FALSE
575703,6.19e-13,65,434.53,3.41,3,FALSE
575706,2.55e-13,68,448.56,3.72,3,FALSE
575707,7.86e-28,65,522.65,1.29,3,FALSE
575708,4.26e-17,69,490.55,1.52,4,FALSE
575726,5.77e-30,143,883.24,8.98,5,FALSE
575727,1.38e-32,80,592.68,-3.98,0,FALSE
575732,2.67e-14,63,458.51,2.75,5,FALSE
575738,1.1199999999999999e-23,81,586.69,2.71,4,FALSE
575760,3.4000000000000003e-22,105,636.87,5.35,2,FALSE
575761,6.75e-28,103,694.93,7.5,2,FALSE
575764,9.81e-45,177,1146.48,4.4,3,FALSE
575767,1.72e-17,74,507.63,4.79,6,FALSE
575772,1.1500000000000002e-21,62,480.47,0.16,3,FALSE
575777,0,170,1201.39,-1.86,7,FALSE
575778,0,152,1035.25,2.08,4,FALSE
575887,5.78e-22,74,485.62,3.84,4,FALSE
575779,6.68e-33,94,753.97,3.68,6,FALSE
575781,0,134,921.11,0.53,4,FALSE
575782,0,170,1201.39,-1.76,7,FALSE
575786,3.18e-37,113,757.93,1.72,2,FALSE
575788,1.39e-21,80,530.67,0.97,2,FALSE
575789,7.75e-39,111,764.92,1.88,4,FALSE
575790,3.48e-28,89,602.73,-0.31,3,FALSE
575817,2.34e-29,74,518.57,-4.69,1,FALSE
575799,3.25e-12,63,428.53,4.52,5,FALSE
575806,0,218,1532.76,-3.04,6,FALSE
575807,0,189,1313.52,-4.39,5,FALSE
575811,1.27e-36,90,631.73,-0.54,2,FALSE
575813,0,185,1283.49,-4.39,5,FALSE
575814,0,141,1098.96,-11.34,22,FALSE
575818,2.67e-15,70,469.63,5.83,7,FALSE
575821,6.53e-21,58,476.44,0.35,2,FALSE
575827,1.17e-21,52,470.59,-0.42,6,FALSE
575828,4.929999999999999e-23,104,677.89,3.32,3,FALSE
575829,1.78e-32,155,876.31,10.65,1,FALSE
575830,0,136,949.12,1.12,4,FALSE
575831,0.0357,30,175.28,3.15,1,FALSE
575835,0,228,1373.85,7.91,5,FALSE
575838,3.33e-22,75,514.62,0.64,3,TRUE
575847,4.87e-33,93,757.7,1.42,4,TRUE
575849,6.1500000000000005e-27,83,698.7,1.71,6,FALSE
575861,1.77e-19,67,490.69,5.27,3,FALSE
575870,0,103,771.78,-5.81,2,FALSE
575873,4.87e-17,71,476.62,3,6,FALSE
575875,0,108,813.82,-5.63,2,FALSE
575877,1.33e-30,71,566.57,0.06,5,FALSE
575879,6.24e-32,74,584.58,-0.18,5,FALSE
575890,1.28e-34,169,977.41,10.68,2,FALSE
575892,9.9e-35,166,963.39,10.11,2,FALSE
575906,3.73e-15,71,476.61,6.29,4,FALSE
575915,3.07e-39,120,876.45,3.23,4,FALSE
575918,3.08e-36,122,835.02,1.53,3,FALSE
575935,1.12e-44,139,997.12,-0.81,2,FALSE
575936,2.7999999999999995e-44,143,1011.19,2.9,4,FALSE
575938,0,131,902.06,-1.01,2,FALSE
575939,0,154,1045.24,-1.12,2,FALSE
575942,0,159,1057.3,0.54,2,FALSE
575943,1.3999999999999996e-29,85,638.81,3.14,3,FALSE
575945,8.94e-27,86,624.82,3.33,3,FALSE
575946,6.949999999999999e-28,106,794.96,5.8,11,FALSE
575949,8.94e-27,86,624.82,3.33,3,FALSE
575954,0,131,1006.12,-2.6,3,FALSE
575955,4.1200000000000003e-22,73,509.65,5,6,FALSE
575957,1.2099999999999999e-27,98,631.81,4.69,3,TRUE
575965,4.39e-10,49,314.43,4,2,FALSE
575968,1.79e-29,104,650.85,2.94,1,FALSE
575975,3.87e-22,68,621.9,6.32,5,FALSE
575978,2.07e-24,74,494.63,3.28,5,FALSE
575985,6.27e-6,24,243.31,2.02,1,FALSE
576114,6.77e-12,34,244.29,1.21,3,FALSE
575994,5.57e-11,39,316.31,2.68,3,FALSE
575998,2.69e-7,32,224.26,1.66,2,FALSE
576005,3.49e-12,58,360.49,6.02,1,FALSE
576006,1.06e-8,77,418.71,10.32,0,FALSE
576007,6.36e-22,104,620.87,5.76,2,FALSE
576011,0,182,1200.49,0.65,2,FALSE
576016,1.14e-21,70,481.59,2.52,2,FALSE
576021,1.66e-12,33,288.25,1.87,3,FALSE
576024,0,146,972.19,0.75,2,FALSE
576038,0,221,1681.78,-3.81,8,FALSE
576039,4.36e-8,48,294.44,4.27,4,FALSE
576049,1.12e-44,130,971.93,3.07,3,FALSE
576051,1.52e-11,70,408.63,6.57,4,FALSE
576053,2.9e-7,50,304.43,4.07,2,FALSE
576054,3.5700000000000005e-27,72,630.56,1.93,7,FALSE
576055,0,146,1059.18,-0.33,5,FALSE
576058,0,114,891.94,0.61,7,FALSE
620425,2.3e-6,35,212.29,2.19,1,FALSE
576065,4.15e-10,95,462.85,11.68,0,FALSE
576066,8.7e-10,42,265.35,1.38,4,FALSE
576078,1.01e-19,70,459.58,2.46,4,FALSE
576087,1.61e-22,83,536.71,6.02,2,FALSE
576092,7.33e-22,52,462.41,3.93,4,FALSE
576094,0,163,1092.34,2.45,3,FALSE
576100,5.57e-4,43,221.39,5.23,0,FALSE
576106,5.459999999999999e-31,96,709.82,2.97,2,FALSE
567828,1.76e-12,61,361.53,3.95,3,FALSE
576109,9.55e-5,46,235.41,5.77,0,FALSE
576110,0.00147,40,207.36,4.84,0,FALSE
576113,7.15e-4,40,207.36,4.99,0,FALSE
576115,0,165,1173.36,3.64,14,FALSE
576116,2.19e-4,46,235.41,5.62,0,FALSE
576121,1.06e-35,109,727.9,2.03,2,FALSE
576122,6.52e-4,45,223.4,5.46,0,FALSE
576125,1.07e-18,58,399.49,3.18,5,FALSE
576126,4.84e-5,23,178.19,1.49,2,FALSE
576130,0,196,1306.61,1.12,3,FALSE
576136,1.39e-17,51,433.42,2.9,4,FALSE
576139,0,146,1140.99,-10.77,22,FALSE
576156,3.99e-9,35,265.32,2.89,3,FALSE
576158,1.23e-18,80,527.71,5.54,8,FALSE
576160,1.23e-18,80,527.71,5.54,8,FALSE
576161,5.46e-24,99,660.8,6.13,2,FALSE
576167,4.7e-23,89,678.66,5.77,10,FALSE
576236,3.25e-5,28,168.24,0.94,2,FALSE
576178,9.53e-44,154,1037.27,1.64,2,FALSE
576184,1.97e-8,30,222.24,1.87,1,FALSE
576185,3.33e-5,38,252.31,1.88,2,FALSE
576186,1.18e-28,111,751.92,4.03,3,FALSE
576191,7.16e-20,83,553.7,3.48,8,FALSE
576203,8.96e-14,64,414.54,3.81,3,FALSE
576212,2.64e-17,64,418.53,2.9,2,FALSE
576213,4.68e-4,32,194.27,3.18,0,FALSE
576215,7.43e-44,183,1147.49,7.73,5,TRUE
576221,1.11e-29,88,612.73,-0.11,3,FALSE
576223,7.96e-20,61,464.47,1.14,2,FALSE
576226,2.89e-6,28,220.23,1.76,1,FALSE
576227,0,185,1175.52,0.68,2,FALSE
576234,1.62e-8,30,226.23,0.4,1,FALSE
576235,7.5e-10,45,270.37,0.83,2,FALSE
576248,4.62e-29,92,750.71,4.7,4,FALSE
567943,1.62e-8,36,228.29,1.16,1,FALSE
576256,4.459999999999999e-42,175,1113.45,2.26,4,FALSE
576259,1.83e-9,43,329.35,3.18,3,FALSE
576260,2.4e-13,77,447.66,6.68,1,FALSE
576264,8.54e-11,50,364.39,1.89,3,FALSE
576266,1.43e-26,95,591.79,3.97,1,FALSE
576270,8.08e-16,65,461,6.01,2,FALSE
576272,2.42e-26,82,554.69,0.72,2,FALSE
576274,1.46e-7,37,236.31,1.9,3,FALSE
576277,2.58e-14,39,346.29,2.35,3,FALSE
576308,4.63e-19,45,375.38,2.01,5,FALSE
576287,0,185,1175.52,0.68,2,FALSE
576292,7.6e-19,58,433.46,0.48,4,FALSE
576313,7.43e-8,28,220.22,1.71,2,FALSE
576318,0,290,1858.3,6.97,7,TRUE
576321,1.67e-10,34,261.28,0.87,1,FALSE
576322,1.14e-20,39,418.34,1.62,4,FALSE
576332,4.49e-8,38,235.33,1.15,2,FALSE
576339,7.84e-15,65,529.41,6.67,2,FALSE
576340,7.24e-9,32,228.24,0.84,1,FALSE
576347,8.59e-16,64,361.52,1.88,0,FALSE
576349,1.1e-9,51,342.44,4.08,1,FALSE
568018,1.54e-11,44,302.37,1.67,1,FALSE
568019,8.82e-12,44,302.37,1.91,1,FALSE
576353,2.11e-12,45,409.27,6.07,3,FALSE
576356,1.15e-34,130,808.06,3.88,3,FALSE
576358,6.87e-14,64,396.52,1.63,4,FALSE
576359,0,144,1029.23,-0.66,2,FALSE
576360,6.74e-13,48,380.4,2.9,4,FALSE
400055,3.33e-5,23,172.25,1,1,FALSE
576446,1.51e-8,36,254.28,1.77,1,FALSE
576370,2.8e-12,54,334.46,2.21,4,FALSE
576371,4.86e-14,62,394.51,1.55,4,FALSE
576372,2.8e-45,151,1114.2,4.54,12,TRUE
576373,9.59e-19,65,465.55,2.32,6,FALSE
576374,1.9e-31,136,859.15,10.68,1,TRUE
576379,6.32e-14,62,368.51,4.62,1,FALSE
576380,0.00598,47,242.4,4.57,0,FALSE
576384,3.17e-9,30,231.26,0.97,3,FALSE
620435,5.64e-18,90,554.77,7.15,2,FALSE
576391,1.99e-17,42,378.34,2.31,5,FALSE
576394,2.82e-9,40,258.31,0.35,1,TRUE
576397,1.24e-10,44,350.37,4.13,5,FALSE
576399,1.0799999999999999e-23,74,607.06,6.36,5,FALSE
576400,2.9599999999999993e-24,83,579.69,4.07,6,FALSE
576409,8.54e-20,50,438.39,3.05,3,FALSE
576414,4.56e-27,76,638.58,2.14,6,FALSE
576419,0,158,1100.23,-3.35,4,TRUE
576420,2.01e-9,32,246.26,1.99,1,FALSE
576421,5.01e-6,37,223.32,2.24,0,FALSE
576426,5.53e-18,53,422.43,3.5,5,FALSE
576427,3.54e-14,59,424.49,4.51,3,FALSE
576428,1.54e-15,59,424.49,4.27,2,FALSE
576430,5.55e-15,57,434.44,1.36,4,FALSE
576431,4.14e-15,45,340.38,2.18,3,FALSE
576461,2.05e-10,67,454.56,3.93,7,FALSE
576441,4.89e-21,88,569.74,3.29,7,FALSE
576443,0,164,1158.27,-5.97,3,FALSE
576444,2.74e-7,32,237.25,1.4,2,FALSE
576462,5.03e-28,103,669.86,2.78,3,FALSE
576465,2.61e-16,47,424.36,3.93,4,FALSE
576467,1.26e-10,43,338.36,2.31,6,FALSE
576472,9.999999999999999e-29,89,702.71,3.44,6,FALSE
576475,3.46e-10,38,274.32,3.09,2,FALSE
576477,5.32e-12,46,348.4,3.42,3,FALSE
576481,1.33e-17,58,394.46,1.46,2,TRUE
576483,3.44e-27,73,575.59,1.3,6,FALSE
576495,2.14e-14,31,273.25,0.59,2,FALSE
576496,3.87e-17,68,439.55,2.88,2,TRUE
576497,6.6200000000000005e-22,74,525.65,4.56,7,FALSE
576509,0,181,1259.52,0.19,6,FALSE
576513,1.52e-19,85,550.69,4.07,4,FALSE
576516,0.255,19,120.22,1.12,0,FALSE
576517,0,283,1923.29,-5.82,2,FALSE
568139,2.39e-11,48,306.4,1.74,3,FALSE
576520,0.0356,23,126.2,1.73,1,FALSE
576523,2.46e-13,40,328.32,2.24,3,FALSE
576529,1.85e-21,86,591.77,4.97,5,FALSE
576530,0.87,22,140.18,1.52,1,FALSE
576531,0.32,25,154.21,1.91,1,FALSE
576532,0.118,20,112.17,1.33,1,FALSE
576536,1.86e-17,71,453.58,3.27,2,TRUE
576539,6.93e-6,40,280.32,2.4,1,FALSE
576543,2.03e-12,36,250.3,1.57,1,FALSE
576547,2.5800000000000004e-27,88,690.7,2.6,7,FALSE
576548,4.26e-10,57,381.54,3.47,1,FALSE
576554,1.35e-11,42,282.34,0.52,3,FALSE
576568,0,171,1286.36,-4.74,7,FALSE
576569,2.07e-17,68,547.9,5.49,4,FALSE
576570,4.87e-24,102,728.89,11.48,7,FALSE
576573,0,180,1382.48,-6.61,5,FALSE
576582,1.92e-5,23,169.18,0.43,1,FALSE
576584,0,289,1951.35,-5.04,2,FALSE
576588,0,292,1965.37,-4.65,2,FALSE
576593,4.04e-10,34,278.26,-0.23,2,FALSE
576597,6.43e-20,75,501.62,3.34,5,FALSE
576598,3.94e-24,71,580.59,4.6,7,FALSE
576600,1.26e-27,119,763.97,5.18,4,TRUE
576601,1.51e-17,44,348.38,3.16,5,FALSE
576608,0,186,1229.46,4,5,TRUE
576609,3.3799999999999987e-41,124,881.04,3.06,5,FALSE
576615,4.07e-16,72,544.96,4.86,0,FALSE
576616,6.92e-17,66,420.55,1.04,3,FALSE
576620,6.59e-19,80,522.68,4.57,5,FALSE
576622,3.57e-13,53,366.46,4.49,3,FALSE
576625,1.15e-16,69,465.59,3.93,6,FALSE
576632,3.03e-20,89,542.76,8,2,FALSE
576637,2.79e-21,50,435.44,2.68,7,FALSE
568238,5.16e-11,50,334.41,3.8,2,FALSE
576646,1.25e-11,58,413.52,5.33,7,FALSE
576655,4.14e-15,45,340.38,2.18,3,FALSE
576656,0,156,1113.28,1.48,5,FALSE
576660,3.63e-13,65,400.56,4.02,3,FALSE
576661,2.98e-13,63,381.56,4.7,4,FALSE
576665,4.899999999999998e-44,132,930.02,-1.19,4,TRUE
576674,1.32e-23,115,729.96,3.86,2,FALSE
576681,5.85e-15,65,422.57,6.98,2,FALSE
576682,1.47e-29,121,762,3.3,2,FALSE
576683,2.98e-10,31,238.24,0.74,2,FALSE
576684,2.05e-13,55,377.48,3.82,6,FALSE
576685,7.89e-19,70,485.58,2.91,4,FALSE
576884,4.85e-6,28,194.23,2.1,1,FALSE
576686,3.95e-14,73,486.61,4.5,4,FALSE
576687,3.62e-40,153,999.26,2.1,2,FALSE
576694,7.47e-8,39,282.34,3.58,2,FALSE
576697,3.09e-15,42,356.33,1.64,3,FALSE
576716,9.4e-8,52,302.46,5.99,1,FALSE
576717,0,213,1386.75,-0.96,3,FALSE
576724,8.97e-8,36,302.28,2.19,2,FALSE
576725,7.52e-13,31,302.31,2.66,3,FALSE
576728,1.57e-12,39,286.33,0.05,2,FALSE
576730,5.33e-14,74,506.59,2.42,3,FALSE
576732,8.05e-7,39,251.33,2.35,1,FALSE
576741,2.34e-7,44,272.39,4.32,0,FALSE
576747,5.38e-17,64,470.52,2.96,4,FALSE
576753,1.7e-12,46,351.83,2.06,2,FALSE
576761,0,187,1276.5,-5.43,2,FALSE
576764,1.1199999999999999e-23,60,470.48,0.87,4,FALSE
576769,0,225,1463.8,5.13,6,TRUE
576770,5.1e-22,86,667.59,5.09,5,FALSE
576776,0,265,1748.14,-3.99,1,FALSE
576780,1.2099999999999996e-43,124,884,2.41,3,FALSE
576781,3.1199999999999997e-31,87,639.7,2,6,FALSE
576783,1.9299999999999998e-32,74,544.57,-5.58,3,FALSE
576784,2.04e-9,44,254.37,1.87,2,FALSE
576788,1.08e-16,46,360.36,0,4,FALSE
576790,0.0373,41,214.35,3.79,0,FALSE
576976,0,155,996.26,-2.21,1,FALSE
576793,2.37e-15,42,352.34,1.84,6,FALSE
576799,7.33e-23,82,545.68,1.71,2,FALSE
576803,0,217,1625.76,4.91,9,FALSE
576805,3.47e-23,85,559.71,2.1,2,FALSE
576808,9.66e-13,38,282.3,-2.7,3,FALSE
576810,2.89e-11,50,348.45,5.56,3,FALSE
576811,4.05e-16,73,460.61,5.01,3,FALSE
576818,4.94e-10,57,400.47,3.34,4,FALSE
576819,2.91e-6,40,250.34,2.25,4,FALSE
576828,1.49e-13,54,342.43,1.81,2,FALSE
576840,5.4e-14,50,364.4,2.18,1,FALSE
576843,8.56e-11,37,262.31,1.89,1,FALSE
576845,0,183,1142.48,3.3,2,FALSE
576848,1.24e-25,68,539.56,-1.59,2,FALSE
576849,7.78e-23,76,511.69,2.13,1,FALSE
576857,2.05e-12,41,296.32,2.35,2,FALSE
576858,2.2899999999999998e-38,99,669.83,0.87,3,FALSE
576875,1.92e-21,51,397.39,-2.19,1,FALSE
576878,6.17e-13,35,260.3,0.46,2,FALSE
576887,1.4e-16,72,452.59,2.28,2,FALSE
576890,4.48e-12,52,319.45,3.43,1,FALSE
576891,3.06e-19,81,521.7,4.47,7,FALSE
576897,2.62e-20,96,576.77,4.42,0,FALSE
576899,2.2e-17,49,404.37,0.88,3,FALSE
576904,5.29e-33,117,830.92,2.45,8,FALSE
576906,1.87e-12,57,352.47,3.86,1,FALSE
576907,0,167,1065.36,2.18,1,FALSE
576908,2.12e-12,44,358.35,1.17,4,FALSE
576918,8.07e-13,47,372.37,1.56,4,FALSE
576919,2.19e-11,53,326.43,3.63,0,FALSE
576920,2.92e-5,42,316.31,0.23,1,FALSE
576925,1.37e-6,23,178.19,1.94,2,FALSE
576933,2.22e-8,31,212.24,1.45,1,FALSE
576936,7.12e-9,38,270.33,2.37,3,FALSE
576937,1.95e-15,46,343.38,0.83,3,FALSE
576943,2.51e-9,41,293.37,4.17,3,FALSE
576944,8.81e-8,30,222.24,1.88,2,FALSE
576947,1.44e-12,42,309.37,2.85,4,FALSE
576949,1.09e-22,66,470.48,-7.68,3,TRUE
576953,2.24e-4,37,236.31,3.41,1,FALSE
576959,4.9e-19,72,514.5,4.84,1,FALSE
576960,4.92e-11,63,402.53,4.9,1,FALSE
576963,5.319999999999999e-23,88,639.19,5.31,3,FALSE
576971,8.99e-15,59,406.48,2.04,4,FALSE
576974,6.6e-15,64,418.53,3.56,2,FALSE
576975,2.91e-9,34,240.31,3.76,2,FALSE
576984,1.73e-18,65,477.51,0.36,5,FALSE
576985,9.43e-18,70,502.56,2.83,3,FALSE
576986,1.77e-11,44,297.35,2.35,1,FALSE
576988,6.57e-13,40,320.35,0.73,3,FALSE
576997,1.0899999999999999e-43,147,1023.2,0.54,2,FALSE
576998,1.78e-10,42,300.35,4.64,2,FALSE
577003,5.15e-14,45,378.81,4.99,2,FALSE
577009,4.33e-15,52,459.34,6.65,3,FALSE
577010,4.39e-14,42,439.69,5.88,3,FALSE
577011,2.37e-13,45,344.36,4.33,2,FALSE
577012,2.02e-13,42,405.24,5.23,3,FALSE
497872,1.26e-7,28,242.23,2.66,3,FALSE
577019,9.79e-9,48,319.88,4.99,1,FALSE
577023,2.64e-17,64,418.53,2.9,2,FALSE
577037,3.4e-19,83,501.71,5.14,2,TRUE
577045,1.22e-15,62,420.5,1.81,3,FALSE
577047,7.09e-15,59,384.47,1.74,2,TRUE
577048,2.15e-13,47,368.39,3.86,4,FALSE
577049,1.66e-16,58,443.5,5.35,5,FALSE
568550,1.12e-9,34,200.28,2.42,0,FALSE
577050,1.45e-15,38,326.31,1.97,2,FALSE
577051,5.32e-7,28,194.23,1.19,1,FALSE
577059,2.93e-32,82,706.75,-1.88,6,FALSE
577062,2.81e-29,111,699.93,3.71,2,FALSE
577071,0,107,805.8,-9.13,1,FALSE
577073,8.08e-11,39,264.32,0.74,2,FALSE
577075,2.36e-9,37,262.31,0.78,3,FALSE
577077,3.93e-13,50,356.42,4.05,3,FALSE
577078,4.0400000000000005e-27,58,516.46,4.66,6,FALSE
577086,3.71e-12,63,385.55,5.04,1,FALSE
577093,2.74e-15,64,484.55,3.85,6,FALSE
577097,6.64e-18,47,354.36,-1.88,2,FALSE
577103,4.42e-9,29,206.25,0.22,1,FALSE
577108,2.7300000000000003e-26,64,478.51,-1.8,3,FALSE
577111,9.75e-11,54,398.41,1.75,1,FALSE
577117,5.12e-4,31,208.26,2.26,1,FALSE
577120,9.52e-14,65,426.55,3.93,4,FALSE
577124,4.26e-12,39,307.3,1.21,2,FALSE
577125,1.64e-12,85,512.73,7.29,4,FALSE
577126,1.49e-6,28,216.24,2.84,2,FALSE
577127,8.15e-9,29,232.23,1.79,3,FALSE
577130,8.52e-14,44,336.46,4.55,4,FALSE
577133,6.22e-17,63,448.59,4.75,2,FALSE
577136,3.52e-9,30,226.23,0.54,1,FALSE
577140,6.07e-14,38,308.29,0.01,3,FALSE
577145,9.14e-11,27,230.22,0.14,2,FALSE
577148,4.26e-12,39,307.3,1.21,2,FALSE
577150,0,116,800.92,-6.35,3,FALSE
577153,7.69e-14,38,308.29,-0.6,3,FALSE
577156,2.93e-23,76,535.64,4.57,4,FALSE
577157,2.26e-14,53,378.42,1.14,6,FALSE
577158,1.18e-10,42,322.36,4.11,1,FALSE
577161,0,148,1034.18,-4.09,2,FALSE
577170,1.87e-15,39,372.76,2.78,4,FALSE
577176,6.93e-19,52,422.39,-0.95,3,FALSE
577178,1.21e-14,39,415.18,2.42,3,FALSE
577184,2.44e-11,30,274.23,1.52,3,FALSE
577193,1.12e-19,70,451.61,3.02,4,FALSE
577194,1.17e-9,34,260.36,3.78,3,FALSE
577195,4.75e-9,33,249.27,0.84,2,FALSE
577215,4.21e-20,82,559.71,3.11,7,FALSE
577219,0,219,1548.76,-5.36,4,FALSE
577222,9.61e-30,66,556.67,1.49,4,FALSE
577223,1.13e-8,38,261.32,2.22,2,FALSE
577227,2.4e-6,29,236.23,1.79,1,FALSE
577228,4.79e-14,62,420.5,2.75,3,FALSE
577229,1.21e-14,74,506.59,2.05,4,FALSE
577234,1.9e-17,57,430.45,3.44,4,FALSE
577235,1.01e-12,77,546.61,2.7,5,FALSE
577244,1.87e-15,56,414.45,3.94,4,FALSE
577247,8.3e-14,65,404.55,3.87,4,FALSE
577248,1.6199999999999996e-40,156,1013.29,2.49,2,FALSE
577250,3.03e-16,62,411.5,2.1,2,TRUE
577251,1.54e-4,31,216.71,3.72,0,FALSE
577253,1.7e-4,52,272.48,6.91,1,FALSE
577255,5.28e-17,50,365.43,2.41,4,FALSE
577256,6.7e-8,27,212.2,0.94,2,FALSE
577257,2.96e-10,91,458.82,11.24,0,FALSE
577271,0.382,32,172.27,2.77,0,FALSE
577273,0.0544,38,200.32,3.55,0,FALSE
577282,9.48e-5,36,228.29,2.53,0,FALSE
577283,6.64e-12,41,309.32,1.41,2,FALSE
577286,2.13e-13,47,347.42,1.49,4,FALSE
577306,0,116,800.92,-6.35,3,FALSE
577288,8.98e-30,117,758.99,7.42,9,FALSE
577292,1.35e-25,85,580.67,0.93,3,TRUE
620477,6.26e-11,32,280.23,-0.51,4,FALSE
577296,8.12e-10,36,280.28,1.54,1,FALSE
577299,1.29e-25,82,654.67,5.05,6,FALSE
577305,1.1e-7,65,313.57,5.67,0,FALSE
568768,1.68e-24,90,750.52,5.91,4,FALSE
577309,1.72e-17,71,506.6,5.18,3,FALSE
577313,4.36e-5,34,226.27,2.31,0,FALSE
577316,2.85e-15,59,402.49,4.22,2,FALSE
577317,4.16e-7,39,264.32,3.01,1,FALSE
577318,1.29e-29,114,791.03,4.8,4,FALSE
577319,7.84e-13,52,358.43,4.76,1,FALSE
577325,8.93e-35,110,739.91,2.38,3,FALSE
577327,4.989999999999998e-35,119,820.99,0.29,3,FALSE
577328,3.57e-34,116,767.97,3.11,3,FALSE
577337,0,202,1258.59,-1.17,2,TRUE
577340,7.53e-29,112,755.96,3.52,4,FALSE
577341,5.28e-21,51,380.4,-0.57,2,FALSE
577345,0,158,1106.29,-0.41,4,FALSE
577347,2.2299999999999998e-23,63,478.45,-3.58,2,TRUE
577349,1.3e-6,21,184.15,-0.29,2,FALSE
577350,0,143,1051.06,-6.13,5,TRUE
577351,0,146,1007.2,1.3,4,FALSE
577352,6.009999999999999e-40,135,924.11,1.97,2,FALSE
577353,1.09e-34,107,725.88,2.12,3,FALSE
577354,9.96e-14,38,273.29,-0.61,1,FALSE
577389,1.09e-14,77,469.67,6.38,1,FALSE
577356,1.53e-19,62,451.52,3.12,4,FALSE
577357,0,151,1001.23,1.89,3,FALSE
577358,9.59e-39,108,750.89,1.62,4,FALSE
577367,9.58e-10,36,246.31,0.87,2,FALSE
577370,0,170,1201.39,-1.76,7,FALSE
577374,3.58e-20,69,526.59,3.07,7,FALSE
577376,2.59e-24,82,532.69,0.77,2,FALSE
577377,0,168,1173.38,-1.77,7,FALSE
577379,0,292,1965.37,-4.65,2,FALSE
577381,7.65e-37,113,782.89,-1.65,6,FALSE
577384,2.8e-45,123,882.03,1.49,6,FALSE
577385,0,131,1014.88,-12.48,22,FALSE
577393,2.7399999999999998e-42,166,1036.36,4.74,1,FALSE
577395,2.7900000000000003e-22,80,521.65,1.38,4,TRUE
577396,0.00196,30,222.44,4.47,1,FALSE
577398,2.11e-9,86,468.77,9.05,4,FALSE
577408,3.59e-24,70,582.71,3.66,5,FALSE
577409,0.0357,30,175.28,3.15,1,FALSE
577410,NA,74,618.65,2.13,4,FALSE
577415,5.88e-30,139,912.19,4.15,5,FALSE
577418,2.51e-26,118,775,3.31,4,FALSE
577420,5.03e-12,37,314.29,2.3,4,FALSE
577421,0.0927,27,161.25,2.76,1,FALSE
577423,0.0107,24,129.2,1.17,0,FALSE
577427,2.81e-16,69,526.59,3.7,7,FALSE
577429,8.989999999999999e-23,103,626.88,9.8,6,FALSE
577433,1.4e-45,122,893.96,-4.97,5,FALSE
577436,2.96e-10,91,458.82,11.24,0,FALSE
577438,1.91e-17,73,469.62,4.71,3,FALSE
577443,2.83e-22,74,485.62,3.68,3,FALSE
577444,3.89e-16,46,386.36,0.7,3,FALSE
577446,4.07e-19,50,442.38,1.27,4,FALSE
577449,2.7e-26,58,478.48,-3.47,1,FALSE
577451,5.49e-23,73,499.6,3.45,4,FALSE
577453,6.04e-13,47,307.39,2.35,0,FALSE
577456,2.6999999999999994e-33,72,582.57,-0.97,5,FALSE
577466,1.78e-18,74,485.62,4.12,3,FALSE
577469,1.78e-18,74,485.62,4.12,3,FALSE
577471,7.01e-45,142,1011.14,-0.56,2,FALSE
577473,2.81e-7,53,296.45,5.29,0,FALSE
577474,8.76e-9,32,276.24,1.69,2,FALSE
577475,2.6099999999999994e-23,75,501.62,3.09,3,FALSE
577476,0,146,1033.19,-0.04,3,FALSE
577482,0,133,948.08,0.79,3,FALSE
568934,2.25e-10,42,308.33,1.65,3,FALSE
577491,1.16e-9,45,323.39,3.77,4,FALSE
577496,2.61e-12,32,276.24,1.73,3,FALSE
577504,8.859999999999998e-42,139,972.15,2.42,3,FALSE
577505,1.39e-36,125,849.04,1.92,3,FALSE
577506,1.42e-13,33,292.24,1.43,3,FALSE
568948,6.11e-11,33,288.25,1.82,3,FALSE
577514,2.85e-14,41,283.32,0.49,1,FALSE
577517,2.7e-40,138,938.13,2.36,2,FALSE
577519,8.41e-45,121,852.99,-1.03,3,FALSE
577523,1.0499999999999999e-38,127,864.06,1.01,3,FALSE
577530,6.61e-29,87,640.82,2.31,3,FALSE
577531,1.24e-11,56,340.46,2.64,1,FALSE
577538,0,191,1380.52,-2.94,3,FALSE
577539,3.48e-14,32,250.26,-1.09,2,FALSE
577540,0,157,1085.27,-2.45,3,FALSE
577541,3.3e-27,73,502.57,-3.66,1,FALSE
577544,3.74e-11,63,354.54,5.97,0,FALSE
577545,1.32e-24,115,729.96,4.91,2,FALSE
